,Source_Image,Altitude,Pitch,u,v,Reference_Point_ID,Prj_Error_Easting,Prj_Error_Northing,Prj_Error,Flat_Error_Easting,Flat_Error_Northing,Flat_Error,delta,gamma,tan_beta,tan_alpha
865,DJI_0032.JPG,40,0,73,3563,RR_1,-3.778,2.692,4.638981354,-3.778,2.692,4.638981354,-0.335578552,0,-0.564607312,0.692241709
866,DJI_0032.JPG,40,0,1673,2698,GCP_5,-4.68,-12.231,13.09579173,-4.68,-12.231,13.09579173,-0.157184346,0,-0.212621456,0.267325896
867,DJI_0032.JPG,40,0,2495,1519,RR_3,-6.704,-0.266,6.709275073,-6.704,-0.266,6.709275073,0.100518488,0,-0.031788723,0.105798018
868,DJI_0032.JPG,40,0,181,894,RR_2,-4.267,-1.052,4.394768822,-4.267,-1.052,4.394768822,0.233977263,0,-0.540848267,0.604930663
869,DJI_0033.JPG,40,0,1632,3547,GCP_5,-3.65,-11.031,11.61918504,-3.64,-11.031,11.61604756,-0.332437225,0,-0.221641094,0.417346522
870,DJI_0033.JPG,40,0,2458,2366,RR_3,-5.504,0.614,5.538141566,-5.504,0.614,5.538141566,-0.085253033,0,-0.039928396,0.094389419
871,DJI_0033.JPG,40,0,135,1737,RR_2,-3.097,-0.642,3.162842551,-3.097,-0.642,3.162842551,0.052854646,0,-0.55096786,0.554268919
872,DJI_0033.JPG,40,0,3618,291,GCP_2,-6.1,-1.542,6.2918808,-6.09,-1.552,6.28464828,0.355248105,0,0.21526135,0.436287252
873,DJI_0034.JPG,40,0,2420,3237,RR_3,-4.724,1.414,4.931082234,-4.724,1.414,4.931082234,-0.270278652,0,-0.04828806,0.281552738
874,DJI_0034.JPG,40,0,116,2616,RR_2,-2.407,0.098,2.408994188,-2.407,0.088,2.408608104,-0.139541045,0,-0.555147692,0.577923851
875,DJI_0034.JPG,40,0,3572,1175,GCP_2,-5.54,-0.312,5.548778604,-5.54,-0.312,5.548778604,0.174729534,0,0.205141757,0.273051835
876,DJI_0034.JPG,40,0,1506,211,GCP_1,-4.648,-7.652,8.953044622,-4.648,-7.642,8.944499315,0.370627585,0,-0.24935998,0.471771251
877,DJI_0035.JPG,40,0,79,3542,RR_2,-2.327,1.548,2.794858315,-2.317,1.538,2.780994966,-0.331454158,0,-0.563287365,0.687976871
878,DJI_0035.JPG,40,0,3530,2102,GCP_2,-5.09,0.368,5.103285608,-5.09,0.368,5.103285608,-0.027380008,0,0.195902128,0.197879934
879,DJI_0035.JPG,40,0,1448,1131,GCP_1,-4.108,-7.452,8.509287162,-4.108,-7.442,8.500531042,0.184100114,0,-0.262119467,0.32521157
880,DJI_0036.JPG,40,0,3448,3104,GCP_2,-5.48,1.078,5.585023187,-5.48,1.078,5.585023187,-0.242908435,0,0.177862853,0.308193712
881,DJI_0036.JPG,40,0,1471,1875,GCP_1,-2.178,-6.962,7.294732895,-2.178,-6.962,7.294732895,0.022543589,0,-0.25705967,0.258111708
882,DJI_0037.JPG,40,0,2654,3813,GCP_2,-4.32,0.138,4.322203605,-4.32,0.138,4.322203605,-0.383746635,0,0.003189872,0.403778245
883,DJI_0037.JPG,40,0,1810,1632,GCP_1,-1.378,-7.882,8.00155035,-1.378,-7.882,8.00155035,0.075855437,0,-0.182482667,0.198162718
884,DJI_0040.JPG,40,15,343,2351,GCP_1,-0.728,-3.402,3.479021127,-0.318,-4.342,4.353629291,-0.08197643,0.261799388,-0.505209699,0.544718158
885,DJI_0040.JPG,40,15,2531,586,RR_2,1.713,2.198,2.786677771,-0.817,-0.422,0.919550434,0.297038947,0.261799388,-0.023869041,0.625965794
886,DJI_0041.JPG,40,15,1703,1496,RR_2,-0.207,1.208,1.225607196,-1.037,-0.232,1.062634933,0.105524388,0.261799388,-0.206021721,0.443611139
887,DJI_0042.JPG,40,15,1548,2492,RR_2,-1.847,1.908,2.655536292,-1.917,1.458,2.408454483,-0.112697442,0.261799388,-0.240120351,0.285523931
888,DJI_0042.JPG,40,15,237,819,GCP_5,1.7,-8.281,8.453695109,0.24,-12.401,12.40332218,0.249529409,0.261799388,-0.528528762,0.825910869
889,DJI_0042.JPG,40,15,1757,90,RR_1,3.212,3.272,4.585076662,-0.988,-0.398,1.065151632,0.393542706,0.261799388,-0.194142199,0.806729115
890,DJI_0043.JPG,40,15,1473,3474,RR_2,-2.727,1.628,3.175990082,-2.817,1.758,3.320550105,-0.318018881,0.261799388,-0.256619688,0.263115081
891,DJI_0043.JPG,40,15,119,1650,GCP_5,-1.14,-8.071,8.151112869,-1.52,-10.391,10.50158469,0.071917474,0.261799388,-0.554487719,0.681614829
892,DJI_0043.JPG,40,15,1687,857,RR_1,0.152,3.832,3.835013429,-2.068,1.622,2.628213842,0.241664561,0.261799388,-0.20954158,0.600515743
893,DJI_0044.JPG,40,15,2,2619,GCP_5,-1.8,-8.811,8.992981764,-1.69,-9.561,9.709213202,-0.140188144,0.261799388,-0.580226684,0.597183272
894,DJI_0044.JPG,40,15,1627,1759,RR_1,-1.168,3.912,4.082642282,-1.858,2.872,3.420606379,0.048027514,0.261799388,-0.222741049,0.396466674
895,DJI_0044.JPG,40,15,373,412,GCP_4,0.487,8.257,8.271349225,-2.093,3.367,3.964509806,0.331650824,0.261799388,-0.498609964,0.903756783
896,DJI_0045.JPG,40,15,1563,2618,RR_1,-2.848,3.512,4.52164218,-2.898,3.172,4.296508815,-0.139972457,0.261799388,-0.236820484,0.268168851
897,DJI_0045.JPG,40,15,284,1155,GCP_4,-2.453,8.217,8.575330781,-3.603,5.047,6.201114255,0.178992834,0.261799388,-0.518189177,0.742175946
898,DJI_0046.JPG,40,15,1472,3632,RR_1,-2.928,2.772,4.032017857,-3.088,2.972,4.285852074,-0.349046364,0.261799388,-0.256839679,0.272253836
899,DJI_0046.JPG,40,15,162,2015,GCP_4,-4.043,7.677,8.676530297,-4.193,6.067,7.374939864,-0.008248865,0.261799388,-0.545028099,0.619797567
900,DJI_0047.JPG,40,15,11,2964,GCP_4,-4.473,6.057,7.529606763,-4.393,5.777,7.257560058,-0.213691836,0.261799388,-0.578246764,0.580915029
901,DJI_0049.JPG,40,15,4008,2949,GCP_4,-12.523,3.157,12.91480461,-12.503,2.987,12.85485037,-0.210538465,0.261799388,0.301057902,0.305788706
902,DJI_0049.JPG,40,15,2357,1689,RR_1,-9.428,-2.288,9.701655941,-8.278,-2.118,8.544659619,0.063377712,0.261799388,-0.062147503,0.34346479
903,DJI_0049.JPG,40,15,4751,1449,GCP_3,-19.735,-4.772,20.30374864,-18.285,-6.792,19.50570401,0.115737084,0.261799388,0.464511334,0.637935509
904,DJI_0049.JPG,40,15,3594,842,GCP_5,-15.16,-15.411,21.61769,-12.31,-16.811,20.83616618,0.244772807,0.261799388,0.209981562,0.604602895
905,DJI_0050.JPG,40,15,2565,2507,RR_1,-7.978,0.632,8.00299369,-7.758,0.702,7.789696271,-0.11595412,0.261799388,-0.016389341,0.147819339
906,DJI_0050.JPG,40,15,5171,2595,GCP_3,-15.935,-3.432,16.30039414,-15.625,-4.142,16.1646772,-0.135008089,0.261799388,0.556907621,0.575704658
907,DJI_0050.JPG,40,15,4004,1746,GCP_5,-11.77,-12.331,17.04659676,-10.56,-13.141,16.85821702,0.050880195,0.261799388,0.300177938,0.451704595
908,DJI_0050.JPG,40,15,4608,804,RR_3,-17.074,-0.076,17.07416915,-13.634,-2.136,13.80030623,0.252625353,0.261799388,0.433052598,0.752907685
909,DJI_0050.JPG,40,15,2653,300,RR_2,-13.667,-4.922,14.52628559,-9.177,-4.122,10.06022927,0.353506724,0.261799388,0.002969881,0.706855775
910,DJI_0051.JPG,40,15,2521,3453,RR_1,-7.498,1.482,7.643057503,-7.468,1.472,7.611688906,-0.313845366,0.261799388,-0.026068952,0.058267637
911,DJI_0051.JPG,40,15,4101,2625,GCP_5,-9.88,-12.221,15.71519141,-9.63,-12.581,15.84356213,-0.141481986,0.261799388,0.32151708,0.345689737
912,DJI_0051.JPG,40,15,4784,1576,RR_3,-14.094,0.604,14.10693631,-12.414,-0.836,12.44211767,0.088091274,0.261799388,0.471771042,0.620773219
913,DJI_0051.JPG,40,15,2704,973,RR_2,-10.947,-3.452,11.47837589,-8.457,-2.932,8.950836441,0.217470189,0.261799388,0.01418943,0.519928775
914,DJI_0052.JPG,40,15,4152,3579,GCP_5,-8.45,-12.641,15.20517613,-8.45,-12.351,14.96494908,-0.338713011,0.261799388,0.332736629,0.342505942
915,DJI_0052.JPG,40,15,4898,2394,RR_3,-11.524,0.784,11.55063773,-11.004,0.004,11.00400073,-0.091364397,0.261799388,0.496850035,0.532721285
916,DJI_0052.JPG,40,15,2670,1720,RR_2,-8.567,-1.872,8.769143231,-7.527,-1.622,7.699780062,0.056583026,0.261799388,0.00670973,0.329670845
917,DJI_0053.JPG,40,15,4991,3262,RR_3,-9.224,0.014,9.224010624,-9.244,0.074,9.244296187,-0.275378714,0.261799388,0.517309213,0.517535115
918,DJI_0053.JPG,40,15,2603,2513,RR_2,-6.467,-0.492,6.485688321,-6.247,-0.422,6.261237338,-0.117256104,0.261799388,-0.008029677,0.145784399
919,DJI_0053.JPG,40,15,3921,479,GCP_1,-13.008,-9.442,16.07356302,-8.638,-10.352,13.48254234,0.318415764,0.261799388,0.281918671,0.737071642
920,DJI_0054.JPG,40,15,2510,3447,RR_2,-5.507,0.498,5.529471313,-5.477,0.488,5.498697391,-0.312650846,0.261799388,-0.028488855,0.058344258
921,DJI_0054.JPG,40,15,3914,1160,GCP_1,-9.898,-8.112,12.79745865,-7.458,-8.882,11.5979174,0.177927619,0.261799388,0.280378733,0.563321558
922,DJI_0055.JPG,40,15,3904,1879,GCP_1,-7.138,-6.952,9.964002609,-6.078,-7.532,9.678486865,0.02166412,0.261799388,0.278178822,0.410865647
923,DJI_0056.JPG,40,15,3899,2799,GCP_1,-6.078,-6.392,8.820416543,-5.938,-6.612,8.886978564,-0.178779824,0.261799388,0.277078866,0.29022115
924,DJI_0057.JPG,40,15,3888,3760,GCP_1,-5.008,-6.802,8.446731202,-4.968,-6.432,8.127216498,-0.373681809,0.261799388,0.274658963,0.29834991
925,DJI_0058.JPG,40,15,2616,3281,GCP_1,-0.698,-5.502,5.546098449,-0.708,-5.502,5.547365862,-0.27924497,0.261799388,-0.005169792,0.01819739
926,DJI_0058.JPG,40,15,736,1903,GCP_2,1.43,2.878,3.213686979,1.47,1.378,2.014890567,0.016386649,0.261799388,-0.418753173,0.520786887
927,DJI_0058.JPG,40,15,4309,1187,RR_2,2.603,-1.332,2.924009747,-0.127,-1.032,1.039785074,0.17216846,0.261799388,0.367275242,0.615330002
928,DJI_0058.JPG,40,15,2282,317,RR_3,4.406,2.584,5.107826544,1.066,-0.496,1.175743169,0.350211341,0.261799388,-0.07864684,0.708462316
929,DJI_0059.JPG,40,15,466,3198,GCP_2,0.96,2.568,2.741573271,0.97,2.558,2.735738291,-0.26229377,0.261799388,-0.478150786,0.4781511
930,DJI_0059.JPG,40,15,4018,1733,RR_2,-0.457,-1.542,1.60829506,-1.887,-1.112,2.190276923,0.053732048,0.261799388,0.303257814,0.456428124
931,DJI_0059.JPG,40,15,1789,1171,RR_3,1.826,1.874,2.61651524,0.376,0.074,0.383212735,0.175582713,0.261799388,-0.187102482,0.511173379
932,DJI_0059.JPG,40,15,2578,203,GCP_5,5.58,-12.201,13.41643772,1.28,-14.571,14.62711321,0.372155607,0.261799388,-0.013529456,0.735381533
933,DJI_0060.JPG,40,15,4000,2531,RR_2,-2.137,-0.072,2.138212571,-2.497,0.258,2.510293409,-0.121159642,0.261799388,0.299297973,0.33379343
934,DJI_0060.JPG,40,15,1649,2011,RR_3,-0.764,2.224,2.351567987,-1.164,1.424,1.839204176,-0.00736902,0.261799388,-0.217901244,0.343986778
935,DJI_0060.JPG,40,15,2436,921,GCP_5,2.34,-11.521,11.75623413,-0.03,-12.791,12.79103518,0.228349727,0.261799388,-0.044768201,0.53598703
936,DJI_0060.JPG,40,15,1379,187,GCP_3,1.405,-2.742,3.081004544,-2.235,-6.742,7.10280149,0.375206186,0.261799388,-0.277298857,0.816359274
937,DJI_0060.JPG,40,15,3830,173,RR_1,3.932,-0.168,3.935587377,-1.468,-0.078,1.470070747,0.377869445,0.261799388,0.261899476,0.812490948
938,DJI_0061.JPG,40,15,4101,3552,RR_2,-3.177,2.398,3.980418697,-3.137,2.148,3.801930168,-0.333419625,0.261799388,0.32151708,0.330230753
939,DJI_0061.JPG,40,15,1620,3000,RR_3,-1.874,2.684,3.27348927,-1.854,2.584,3.180310048,-0.221242243,0.261799388,-0.224280988,0.2281041
940,DJI_0061.JPG,40,15,2429,1784,GCP_5,0.18,-10.741,10.74250813,-0.67,-11.231,11.25096711,0.042539429,0.261799388,-0.046308139,0.317824984
941,DJI_0061.JPG,40,15,1317,1002,GCP_3,-1.425,-2.022,2.473683286,-3.165,-4.382,5.405473985,0.211379782,0.261799388,-0.290938309,0.607410126
942,DJI_0061.JPG,40,15,3876,942,RR_1,1.332,0.522,1.430632028,-1.658,0.992,1.932104552,0.223962535,0.261799388,0.272019069,0.611029924
943,DJI_0062.JPG,40,15,2434,2722,GCP_5,-1.01,-10.291,10.34044395,-1.1,-10.371,10.42917259,-0.162330127,0.261799388,-0.045208183,0.109653544
944,DJI_0062.JPG,40,15,1279,1877,GCP_3,-3.255,-1.792,3.715681499,-3.745,-2.952,4.768577251,0.022103858,0.261799388,-0.299297973,0.427018109
945,DJI_0062.JPG,40,15,3940,1801,RR_1,-0.408,1.162,1.231546995,-1.638,1.692,2.354975159,0.038806046,0.261799388,0.286098504,0.431066342
946,DJI_0062.JPG,40,15,2448,502,GCP_4,1.957,4.707,5.097616895,-1.593,3.067,3.456029225,0.313845366,0.261799388,-0.042128307,0.6509018
947,DJI_0063.JPG,40,15,2445,3749,GCP_5,-1.47,-9.931,10.03920619,-1.61,-9.921,10.05078808,-0.371582812,0.261799388,-0.042788281,0.118334219
948,DJI_0063.JPG,40,15,1246,2820,GCP_3,-4.275,-2.082,4.755034069,-4.255,-2.352,4.861782492,-0.183249568,0.261799388,-0.306557681,0.317419907
949,DJI_0063.JPG,40,15,4011,2742,RR_1,-1.728,2.082,2.705680691,-1.918,2.342,3.027158403,-0.166611674,0.261799388,0.301717876,0.317772289
950,DJI_0063.JPG,40,15,2451,1326,GCP_4,-0.143,4.717,4.719167088,-1.763,3.927,4.304590341,0.142344283,0.261799388,-0.041468334,0.430057721
951,DJI_0064.JPG,40,15,1210,3734,GCP_3,-5.465,-2.822,6.150602328,-5.705,-2.512,6.233551877,-0.368715003,0.261799388,-0.314477363,0.333996685
952,DJI_0064.JPG,40,15,4090,3668,RR_1,-3.428,3.612,4.979731719,-3.408,3.272,4.724452137,-0.356021331,0.261799388,0.319097177,0.334160038
953,DJI_0064.JPG,40,15,2457,2119,GCP_4,-2.573,4.737,5.390686227,-3.073,4.447,5.405472967,-0.031116376,0.261799388,-0.040148387,0.23845728
954,DJI_0065.JPG,40,15,2476,2988,GCP_4,-4.073,4.467,6.045115218,-4.083,4.447,6.03711007,-0.218728245,0.261799388,-0.035968555,0.056156567
955,DJI_0066.JPG,40,15,2495,3927,GCP_4,-5.243,4.497,6.907391548,-5.473,4.467,7.064546553,-0.405119259,0.261799388,-0.031788723,0.147840249
956,DJI_0067.JPG,40,15,1520,2985,GCP_4,-2.543,1.957,3.208846834,-2.483,2.067,3.23075502,-0.218099304,0.261799388,-0.246280104,0.250363733
957,DJI_0067.JPG,40,15,2392,1358,GCP_3,-11.565,-10.722,15.7705583,-9.855,-11.052,14.80769155,0.135440043,0.261799388,-0.054447812,0.423677567
958,DJI_0067.JPG,40,15,1201,858,GCP_5,-5.18,-22.231,22.82651443,-1.86,-21.371,21.45178876,0.241457175,0.261799388,-0.316457284,0.658476381
959,DJI_0068.JPG,40,15,1598,3690,GCP_4,-4.243,4.587,6.248489258,-4.103,4.357,5.984818962,-0.360266115,0.261799388,-0.229120793,0.250534126
960,DJI_0068.JPG,40,15,136,2172,RR_1,-1.598,-1.078,1.927611994,-1.288,0.272,1.316407232,-0.042759004,0.261799388,-0.550747869,0.606556555
961,DJI_0068.JPG,40,15,2800,2081,GCP_3,-8.795,-5.332,10.28504978,-8.175,-5.332,9.760166443,-0.02276345,0.261799388,0.035308581,0.246390053
962,DJI_0068.JPG,40,15,1675,1331,GCP_5,-5,-14.971,15.78387915,-3.38,-13.761,14.17002191,0.141266378,0.261799388,-0.212181474,0.484802998
963,DJI_0068.JPG,40,15,2359,374,RR_3,-10.314,-3.076,10.76291652,-6.114,-1.976,6.425384969,0.339104334,0.261799388,-0.06170752,0.689534854
964,DJI_0069.JPG,40,15,66,2970,RR_1,-1.618,1.142,1.980426217,-1.658,1.432,2.190796202,-0.214951981,0.261799388,-0.56614725,0.568704738
965,DJI_0069.JPG,40,15,2890,3004,GCP_3,-7.725,-4.822,9.106443268,-7.695,-4.842,9.091643911,-0.222079613,0.261799388,0.055107786,0.067977832
966,DJI_0069.JPG,40,15,1734,2102,GCP_5,-3.56,-13.641,14.09788924,-3.1,-13.031,13.39466166,-0.027380008,0.261799388,-0.199201995,0.314602344
967,DJI_0069.JPG,40,15,2515,1066,RR_3,-7.734,-1.786,7.937540677,-5.474,-1.126,5.588609129,0.197882967,0.261799388,-0.027388899,0.495995647
968,DJI_0069.JPG,40,15,472,573,RR_2,-5.387,-5.602,7.771883491,-2.527,-1.592,2.986669215,0.299651541,0.261799388,-0.476830839,0.844347282
969,DJI_0070.JPG,40,15,1695,2941,GCP_5,-2.12,-12.071,12.25575134,-2.12,-11.941,12.1277319,-0.208854923,0.261799388,-0.207781651,0.21471568
970,DJI_0070.JPG,40,15,2543,1803,RR_3,-5.164,-0.476,5.18589163,-4.254,-0.166,4.257237602,0.038366751,0.261799388,-0.021229147,0.310315046
971,DJI_0070.JPG,40,15,417,1236,RR_2,-2.777,-4.042,4.904028242,-1.447,-1.282,1.933218301,0.161687373,0.261799388,-0.488930353,0.70057881
972,DJI_0070.JPG,40,15,3530,139,GCP_2,-10.76,-2.312,11.00558694,-5.37,-2.652,5.989157203,0.384313925,0.261799388,0.195902128,0.793002046
973,DJI_0071.JPG,40,15,1600,3864,GCP_5,-5.81,-11.501,12.88522802,-5.54,-11.781,13.01858521,-0.393355063,0.261799388,-0.228680811,0.265930591
974,DJI_0071.JPG,40,15,2512,2612,RR_3,-7.604,-0.556,7.624300099,-7.454,-0.476,7.46918282,-0.138678064,0.261799388,-0.028048873,0.126933714
975,DJI_0071.JPG,40,15,296,1971,RR_2,-5.027,-3.472,6.109460942,-4.697,-1.872,5.056302305,0.001429835,0.261799388,-0.515549283,0.598091708
976,DJI_0071.JPG,40,15,3575,781,GCP_2,-11.72,-2.142,11.91413295,-8.41,-2.562,8.791583703,0.257362856,0.261799388,0.20580173,0.618660203
977,DJI_0072.JPG,40,15,2438,3533,RR_3,-6.574,0.524,6.594850415,-6.514,0.504,6.533468604,-0.32968296,0.261799388,-0.044328219,0.081218515
978,DJI_0072.JPG,40,15,115,2809,RR_2,-3.827,-1.072,3.974306606,-3.887,-0.582,3.930329884,-0.180909185,0.261799388,-0.555367683,0.563056055
979,DJI_0072.JPG,40,15,3582,1510,GCP_2,-8.98,-1.012,9.036843697,-7.37,-1.422,7.505929922,0.102477934,0.261799388,0.207341668,0.441164299
980,DJI_0072.JPG,40,15,1718,670,GCP_1,-8.998,-11.492,14.5955496,-6.088,-9.302,11.11714658,0.280057832,0.261799388,-0.202721854,0.646791811
981,DJI_0073.JPG,40,15,3588,2331,GCP_2,-6.99,-0.442,7.003960594,-6.54,-0.732,6.580837637,-0.077604893,0.261799388,0.208661615,0.282419814
982,DJI_0073.JPG,40,15,1637,1401,GCP_1,-6.548,-10.242,12.15626867,-5.258,-8.892,10.33025789,0.126142087,0.261799388,-0.220541138,0.473028636
983,DJI_0074.JPG,40,15,3538,3295,GCP_2,-6.18,-0.272,6.185982865,-6.19,-0.232,6.194346132,-0.282088322,0.261799388,0.197662057,0.198741365
984,DJI_0074.JPG,40,15,1469,2242,GCP_1,-5.208,-8.582,10.03862481,-4.948,-7.932,9.348760774,-0.058117789,0.261799388,-0.257499653,0.334358986
985,DJI_0075.JPG,40,15,1418,3026,GCP_1,-3.378,-7.192,7.945800652,-3.398,-7.082,7.855006556,-0.226679461,0.261799388,-0.268719202,0.271170742
986,DJI_0076.JPG,40,15,1679,2827,GCP_1,-0.278,-7.172,7.177385875,-0.328,-6.992,6.999689136,-0.184737848,0.261799388,-0.211301509,0.225558407
987,DJI_0079.JPG,40,30,366,3503,GCP_1,1.832,-0.012,1.832039301,3.352,-1.772,3.791554826,-0.323763486,0.523598776,-0.500149902,0.549029518
988,DJI_0079.JPG,40,30,2769,1934,RR_2,5.743,1.688,5.985932926,2.653,-3.532,4.417401159,0.009568608,0.523598776,0.028488855,0.591106052
989,DJI_0079.JPG,40,30,1284,902,RR_3,10.466,12.774,16.51400109,9.456,-1.796,9.625048156,0.232311401,0.523598776,-0.298198017,1.027921723
990,DJI_0079.JPG,40,30,2235,402,GCP_5,16.35,-3.191,16.65848075,9.72,-20.741,22.90562117,0.333616025,0.523598776,-0.088986424,1.163007369
991,DJI_0079.JPG,40,30,3624,408,RR_1,18.582,4.032,19.01440896,5.322,-9.998,11.32623892,0.332437225,0.523598776,0.216581297,1.19872974
992,DJI_0080.JPG,40,30,1937,2701,RR_2,1.863,4.978,5.315190777,-0.037,2.638,2.638259464,-0.157828034,0.523598776,-0.15454379,0.417229751
993,DJI_0080.JPG,40,30,34,1905,RR_3,1.466,12.214,12.3016646,-0.814,3.274,3.373673369,0.015946815,0.523598776,-0.573186967,0.897177217
994,DJI_0080.JPG,40,30,1079,1165,GCP_5,7.46,0.419,7.471757558,0.4,-9.911,9.919068555,0.176861996,0.523598776,-0.343296205,0.95519464
995,DJI_0080.JPG,40,30,2466,781,RR_1,12.392,10.782,16.42599123,-0.038,3.402,3.402212221,0.257362856,0.523598776,-0.038168466,0.992621891
996,DJI_0080.JPG,40,30,458,518,GCP_3,7.025,13.758,15.44775676,-3.025,-4.042,5.048602678,0.310657929,0.523598776,-0.479910715,1.314018462
997,DJI_0081.JPG,40,30,1592,3718,RR_2,0.213,2.958,2.965658948,0.023,2.028,2.02813042,-0.365648986,0.523598776,-0.23044074,0.282522783
998,DJI_0081.JPG,40,30,611,1925,GCP_5,3.47,-1.971,3.99070683,-0.05,-9.191,9.191136002,0.011548159,0.523598776,-0.446252068,0.787786107
999,DJI_0081.JPG,40,30,2103,1391,RR_1,7.972,9.162,12.14475311,0.072,3.862,3.862671096,0.12830642,0.523598776,-0.118025257,0.777522506
1000,DJI_0081.JPG,40,30,1210,379,GCP_4,12.617,18.937,22.75518969,-1.663,4.507,4.804021024,0.338125825,0.523598776,-0.314477363,1.261713666
1001,DJI_0082.JPG,40,30,281,2765,GCP_5,0.63,-4.251,4.297429581,-0.38,-8.831,8.839171964,-0.171527833,0.523598776,-0.518849151,0.663704648
1002,DJI_0082.JPG,40,30,1906,2109,RR_1,4.182,8.012,9.037768973,-0.018,4.502,4.502035984,-0.028918611,0.523598776,-0.161363516,0.569721802
1003,DJI_0082.JPG,40,30,958,961,GCP_4,7.777,17.467,19.12008938,-1.683,6.277,6.498708949,0.219985597,0.523598776,-0.369915135,1.048043498
1004,DJI_0083.JPG,40,30,1724,2950,RR_1,1.472,6.182,6.354833436,0.022,4.222,4.222057318,-0.210748823,0.523598776,-0.201401907,0.386576807
1005,DJI_0083.JPG,40,30,723,1595,GCP_4,3.617,15.237,15.6604233,-1.813,6.957,7.189354492,0.083942608,0.523598776,-0.421613058,0.864337128
1006,DJI_0084.JPG,40,30,450,2339,GCP_4,0.477,12.937,12.94579074,-1.833,7.217,7.446138462,-0.079353874,0.523598776,-0.481670645,0.714928224
1007,DJI_0085.JPG,40,30,144,3168,GCP_4,-2.073,9.807,10.02370081,-2.443,6.377,6.828936814,-0.256128115,0.523598776,-0.54898794,0.631757157
1008,DJI_0088.JPG,40,30,2337,2820,RR_1,-9.338,-1.028,9.394414724,-6.948,-0.458,6.963078917,-0.183249568,0.523598776,-0.066547326,0.361098128
1009,DJI_0088.JPG,40,30,4722,2474,GCP_3,-17.695,-1.192,17.7351033,-13.985,-5.132,14.89690065,-0.108786263,0.523598776,0.458131591,0.666713454
1010,DJI_0088.JPG,40,30,3514,1940,GCP_5,-15.36,-11.871,19.41263097,-9.32,-13.921,16.75280994,0.008248865,0.523598776,0.192382269,0.629318061
1011,DJI_0088.JPG,40,30,3836,1119,RR_3,-23.774,2.134,23.86958383,-12.214,-2.076,12.38917156,0.186650133,0.523598776,0.263219423,0.927392342
1012,DJI_0088.JPG,40,30,2089,972,RR_2,-20.847,-6.722,21.90394241,-8.267,-4.012,9.189093154,0.217679914,0.523598776,-0.121105134,0.930044246
1013,DJI_0089.JPG,40,30,2560,3665,RR_1,-6.608,0.992,6.682045196,-6.028,1.172,6.14087681,-0.355441453,0.523598776,-0.017489297,0.170684796
1014,DJI_0089.JPG,40,30,3965,2767,GCP_5,-10.81,-10.581,15.12658788,-7.86,-12.211,14.5219875,-0.171954933,0.523598776,0.291598283,0.480713529
1015,DJI_0089.JPG,40,30,4423,1827,RR_3,-17.994,3.774,18.38551365,-10.584,0.274,10.58754608,0.033094108,0.523598776,0.392354234,0.775170272
1016,DJI_0089.JPG,40,30,2532,1469,RR_2,-16.067,-4.072,16.57497128,-7.507,-2.002,7.769366319,0.111394095,0.523598776,-0.02364905,0.737375194
1017,DJI_0089.JPG,40,30,4815,619,GCP_2,-30.49,5.168,30.92488196,-12.66,-2.052,12.8252214,0.290388242,0.523598776,0.478590768,1.267708222
1018,DJI_0089.JPG,40,30,3348,206,GCP_1,-32.348,-10.952,34.15171164,-11.028,-10.952,15.54229996,0.371582812,0.523598776,0.155863737,1.272410992
1019,DJI_0090.JPG,40,30,4152,3706,GCP_5,-7.47,-11.551,13.75596238,-6.68,-12.551,14.21794644,-0.363344737,0.523598776,0.332736629,0.373809938
1020,DJI_0090.JPG,40,30,4691,2577,RR_3,-13.364,3.164,13.73344065,-9.414,0.204,9.416210066,-0.131118244,0.523598776,0.451311865,0.640270592
1021,DJI_0090.JPG,40,30,2612,2085,RR_2,-11.307,-2.992,11.69616659,-6.207,-1.762,6.452247128,-0.023642876,0.523598776,-0.006049757,0.546288725
1022,DJI_0090.JPG,40,30,5163,1142,GCP_2,-24.34,5.038,24.85592573,-11.27,-1.842,11.41953869,0.181760467,0.523598776,0.555147692,1.121015199
1023,DJI_0090.JPG,40,30,3560,629,GCP_1,-26.018,-10.222,27.95399091,-9.468,-11.022,14.53022739,0.288367617,0.523598776,0.202501863,1.094895076
1024,DJI_0091.JPG,40,30,4926,3415,RR_3,-9.414,2.234,9.675440662,-7.864,0.224,7.867189587,-0.30626454,0.523598776,0.503009787,0.560463206
1025,DJI_0091.JPG,40,30,2609,2791,RR_2,-7.627,-1.272,7.732342013,-5.227,-0.602,5.261552337,-0.177075153,0.523598776,-0.00670973,0.361164342
1026,DJI_0091.JPG,40,30,3677,1071,GCP_1,-20.308,-8.482,22.00816185,-7.848,-9.482,12.30851039,0.196825379,0.523598776,0.228240828,0.928870895
1027,DJI_0092.JPG,40,30,2548,3705,RR_2,-5.327,0.218,5.331458806,-4.807,0.428,4.826016266,-0.363152533,0.523598776,-0.020129191,0.163116912
1028,DJI_0092.JPG,40,30,3758,1626,GCP_1,-15.388,-7.142,16.96463109,-6.998,-8.362,10.90390059,0.077167573,0.523598776,0.246060112,0.747369689
1029,DJI_0093.JPG,40,30,3809,2242,GCP_1,-10.658,-6.122,12.29112883,-5.608,-7.382,9.270576466,-0.058117789,0.523598776,0.257279662,0.578957945
