Image,u,v
DJI_0942.JPG,2620,1059
DJI_0942.JPG,2550,1077
DJI_0942.JPG,2580,949
DJI_0942.JPG,2477,924
DJI_0942.JPG,4776,1502
DJI_0942.JPG,4720,1482
DJI_0942.JPG,3942,2049
DJI_0942.JPG,3943,1988
DJI_0942.JPG,3469,1851
DJI_0942.JPG,3955,1957
DJI_0942.JPG,3975,1949
DJI_0942.JPG,3949,1971
DJI_0942.JPG,3438,1863
DJI_0942.JPG,3499,1758
DJI_0942.JPG,3541,1849
DJI_0942.JPG,3984,1917
DJI_0942.JPG,3988,1908
DJI_0942.JPG,3931,1940
DJI_0942.JPG,3435,1845
DJI_0942.JPG,3926,2060
DJI_0942.JPG,3507,1805
DJI_0942.JPG,3544,1862
DJI_0942.JPG,3987,1674
DJI_0942.JPG,4042,1789
DJI_0942.JPG,4054,1693
DJI_0942.JPG,4076,1640
DJI_0942.JPG,4024,1706
DJI_0942.JPG,4023,1832
DJI_0942.JPG,4027,2157
DJI_0942.JPG,4081,1751
DJI_0942.JPG,4102,1669
DJI_0942.JPG,4071,1667
DJI_0942.JPG,4026,1682
DJI_0942.JPG,4053,1989
DJI_0942.JPG,4035,1653
DJI_0942.JPG,4041,1736
DJI_0942.JPG,4057,1761
DJI_0942.JPG,4037,1693
DJI_0942.JPG,4019,1624
DJI_0942.JPG,4029,1995
DJI_0942.JPG,1575,2509
DJI_0942.JPG,2845,2773
DJI_0942.JPG,2876,2739
DJI_0942.JPG,2901,2759
DJI_0942.JPG,2923,2748
DJI_0942.JPG,4507,3179
DJI_0942.JPG,3513,3574
DJI_0942.JPG,3432,3628
DJI_0942.JPG,3379,3647
DJI_0942.JPG,4410,3411
DJI_0942.JPG,4589,3402
DJI_0942.JPG,4418,3459
DJI_0942.JPG,4491,3253
DJI_0942.JPG,4427,3530
DJI_0942.JPG,4454,3571
DJI_0942.JPG,4501,3531
DJI_0942.JPG,4444,3457
DJI_0942.JPG,4529,3562
DJI_0942.JPG,4493,3323
DJI_0942.JPG,4535,3476
DJI_0942.JPG,4614,3512
DJI_0942.JPG,4492,3399
DJI_0942.JPG,4454,3305
DJI_0942.JPG,4518,3370
DJI_0942.JPG,4568,3414
DJI_0942.JPG,4585,3501
DJI_0942.JPG,4553,3541
DJI_0942.JPG,4546,3560
DJI_0942.JPG,4510,3387
DJI_0942.JPG,4603,3483
DJI_0942.JPG,4458,3505
DJI_0942.JPG,4551,3495
DJI_0942.JPG,4505,3435
DJI_0942.JPG,4499,3501
DJI_0942.JPG,4670,3444
DJI_0942.JPG,4515,3304
DJI_0942.JPG,4635,3488
DJI_0942.JPG,4528,3383
DJI_0942.JPG,4550,3526
DJI_0942.JPG,4432,3544
DJI_0942.JPG,4439,3387
DJI_0942.JPG,4485,3223
DJI_0942.JPG,4458,3336
DJI_0942.JPG,4512,3495
DJI_0942.JPG,4630,3426
DJI_0942.JPG,4501,3211
DJI_0942.JPG,4708,3456
DJI_0942.JPG,4478,3553
DJI_0942.JPG,4640,3467
DJI_0942.JPG,4633,3443
DJI_0942.JPG,4421,3402
DJI_0942.JPG,4498,3414
DJI_0942.JPG,4533,3457
DJI_0942.JPG,4503,3313
DJI_0942.JPG,4478,3481
DJI_0942.JPG,4463,3466
DJI_0942.JPG,4484,3537
DJI_0942.JPG,4562,3431
